"x","model","probability","SEmax","SEmin"
-3,"mod4",0.132279383116381,0.148371030686374,0.117691778986817
-3,"mod1",0.0923904200331296,0.0890498856661225,0.0958430835595607
-3,"mod3",0.0907260715143674,0.0964367906605131,0.0853215923430397
-2.96984924623116,"mod4",0.13190560028282,0.148246999350182,0.11711784194215
-2.96984924623116,"mod1",0.0921954170669553,0.088934957527896,0.0955628709615181
-2.96984924623116,"mod3",0.0906465276537578,0.0964382165732616,0.0851698780497736
-2.93969849246231,"mod4",0.131532713546838,0.148123053664718,0.116546334055732
-2.93969849246231,"mod1",0.0920007839615965,0.0888201632541177,0.0952833912746577
-2.93969849246231,"mod3",0.0905670465866823,0.0964396425048434,0.0850184084518873
-2.90954773869347,"mod4",0.131160721664654,0.147999193600985,0.115977248649154
-2.90954773869347,"mod1",0.0918065201915622,0.0887055027261846,0.0950046430864914
-2.90954773869347,"mod3",0.0904876282757482,0.0964410684552585,0.0848671832438502
-2.87939698492462,"mod4",0.13078962338896,0.147875419129942,0.115410579026504
-2.87939698492462,"mod1",0.0916126252313569,0.0885909758255015,0.0947266249842665
-2.87939698492462,"mod3",0.0904082726835635,0.0964424944245073,0.0847162021201933
-2.84924623115578,"mod4",0.130419417468958,0.147751730222506,0.114846318474799
-2.84924623115578,"mod1",0.0914190985554837,0.0884765824334809,0.0944493355549878
-2.84924623115578,"mod3",0.0903289797727366,0.0964439204125898,0.0845654647755103
-2.81909547738693,"mod4",0.130050102650395,0.147628126849554,0.114284460264416
-2.81909547738693,"mod1",0.0912259396384485,0.088362322431544,0.0941727733854379
-2.81909547738693,"mod3",0.0902497495058771,0.0964453464195062,0.084414970904459
-2.78894472361809,"mod4",0.129681677675599,0.147504608981919,0.113724997649532
-2.78894472361809,"mod1",0.0910331479547637,0.0882481957011206,0.0938969370621988
-2.78894472361809,"mod3",0.0901705818455951,0.0964467724452568,0.084264720201763
-2.75879396984925,"mod4",0.129314141283514,0.147381176590391,0.113167923868542
-2.75879396984925,"mod1",0.0908407229789521,0.0881342021236491,0.0936218251716721
-2.75879396984925,"mod3",0.0900914767545016,0.0964481984898417,0.0841147123622122
-2.7286432160804,"mod4",0.128947492209739,0.14725782964572,0.112613232144487
-2.7286432160804,"mod1",0.0906486641855501,0.0880203415805777,0.0933474363001005
-2.7286432160804,"mod3",0.0900124341952087,0.0964496245532612,0.083964947080665
